EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
2666,Kaylyn,Frye,2018-11-07,2022-01-08,Area Sales Manager,Taylor Lopez,kaylyn.frye@bilearner.com,PL,Active,Part-Time,Zone C,Full-Time,Retirement,Audience run degree that your beyond cell.,Sales,Yard (Material Handling),19-01-1946,WA,Runner,Female,91544,Other,Single,Fully Meets,4
2667,Marisol,Alvarez,2019-10-03,2021-08-25,Administrative Assistant,Joshua Brown,marisol.alvarez@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Retirement,Environment state tax sound stop group doctor.,Sales,Billable Consultants,1965-08-10,WA,Engineer,Female,9760,Other,Widowed,Fully Meets,2
2668,Lane,Willis,2022-08-12,2023-04-16,Administrative Assistant,Roger Campbell,lane.willis@bilearner.com,CCDR,Active,Contract,Zone C,Part-Time,Resignation,Lot as card response consumer.,Sales,General - Con,1978-12-11,MA,Technician,Female,94176,Asian,Married,Fully Meets,2
2669,Jade,Becker,2018-12-22,,Administrative Assistant,Jordan Alexander,jade.becker@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,Unk,,Sales,Field Operations,19-01-1952,MA,Foreman,Female,46445,Black,Single,Fully Meets,1
2670,Vincent,Logan,2021-03-27,,Area Sales Manager,Alexander Holmes,vincent.logan@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,Engineers,1994-06-03,MA,Engineer,Male,54346,Other,Widowed,Fully Meets,1
2671,Nasir,Glass,2022-07-18,,Area Sales Manager,Andrea Whitaker,nasir.glass@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Field Operations,23-06-1944,MA,Coordinator,Male,10712,Asian,Widowed,Fully Meets,5
2672,Quincy,Shannon,2020-04-09,2023-05-06,Area Sales Manager,Carrie Wells,quincy.shannon@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Involuntary,Medical message face development moment because.,Sales,Fielders,23-07-1999,AZ,Engineer,Male,3413,Asian,Married,Fully Meets,1
2673,Alena,Walter,2022-01-07,,Area Sales Manager,David Figueroa,alena.walter@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Unk,,Sales,Splicing,19-07-1999,AZ,Splicer,Male,80938,Other,Single,Fully Meets,4
2674,Clay,Compton,2022-07-15,,Area Sales Manager,Kevin Parrish,clay.compton@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,Fielders,16-12-1968,AZ,Engineer,Male,31528,White,Widowed,Fully Meets,1
2675,Kayden,Fernandez,2020-11-29,2022-07-16,Area Sales Manager,Monica Miller,kayden.fernandez@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,Resignation,Board up meet away firm yet human find.,Sales,Engineers,1946-07-06,AL,Engineer,Male,11366,Hispanic,Divorced,Fully Meets,5
2676,Bryson,Giles,2019-03-20,2020-09-23,Area Sales Manager,Brandi Collins,bryson.giles@bilearner.com,SVG,Active,Part-Time,Zone C,Part-Time,Resignation,Memory theory thank past could.,Sales,Engineers,1972-01-08,AL,Engineer,Male,19248,Asian,Single,Fully Meets,2
2677,Demarcus,Small,2019-03-16,2022-01-08,Area Sales Manager,Jimmy Jones,demarcus.small@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Resignation,Who few sport business various.,Sales,Splicing,13-10-1990,TN,Director,Male,8371,Hispanic,Divorced,Fully Meets,1
2678,Presley,Dodson,2021-05-30,,Area Sales Manager,Bruce Roy,presley.dodson@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Unk,,Sales,Field Operations,1966-01-05,ID,Laborer,Male,90990,White,Single,Fully Meets,5
2679,Christine,Giles,2022-11-17,,Area Sales Manager,Heather Wright,christine.giles@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,,Sales,General - Con,20-10-1951,ID,Foreman,Male,80607,Hispanic,Divorced,Fully Meets,5
2680,Jasmine,Rogers,2020-12-25,2021-10-04,Area Sales Manager,Joseph Rivas,jasmine.rogers@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Involuntary,Smile most around.,Sales,Billable Consultants,24-01-1948,ID,Engineer,Male,30228,Black,Single,Fully Meets,2
2681,Jaime,Greer,2020-06-16,2021-08-13,Area Sales Manager,Hannah Rose,jaime.greer@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,Involuntary,Region hit sense national about.,Sales,Field Operations,1984-04-02,ID,Technician,Male,47652,Black,Married,Fully Meets,1
2682,Keagan,Hutchinson,2020-07-28,,Area Sales Manager,Zachary Ortiz,keagan.hutchinson@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Unk,,Sales,Field Operations,1976-05-06,NY,Supervisor,Male,73798,Asian,Widowed,Fully Meets,2
2683,Charlize,Ballard,2021-12-31,,Area Sales Manager,Kimberly Soto,charlize.ballard@bilearner.com,PL,Active,Contract,Zone A,Temporary,Unk,,Sales,General - Con,14-10-1952,WA,Laborer,Female,86439,Other,Divorced,Fully Meets,4
2684,Kendrick,Pollard,2022-02-07,2023-03-02,Administrative Assistant,Nicholas Huang,kendrick.pollard@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Retirement,Activity pay wall start cause.,Sales,General - Sga,1983-07-10,MA,Manager,Female,60915,White,Widowed,Fully Meets,5
2685,Meadow,Reed,2021-11-23,2022-03-29,Administrative Assistant,Joshua Rosales,meadow.reed@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Resignation,Statement would join music great dark.,Sales,General - Sga,1964-08-08,MA,Supervisor,Female,9417,Black,Divorced,Fully Meets,2
2686,Ryker,Hopkins,2021-08-15,,Area Sales Manager,Nicholas Graham,ryker.hopkins@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Unk,,Sales,Project Management - Con,1955-09-05,MA,Technician,Male,56247,Other,Single,Fully Meets,4
2687,Bruno,Ashley,2021-06-21,,Area Sales Manager,Christopher Black,bruno.ashley@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,Engineers,16-03-1945,AZ,Engineer,Male,88522,White,Single,Fully Meets,2
2688,Luciana,Steele,2021-02-13,,Area Sales Manager,Edward Lane,luciana.steele@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,,Sales,Engineers,1967-09-02,AZ,Engineer,Male,97840,Black,Married,Fully Meets,1
2689,Johnathon,Serrano,2020-12-28,,Area Sales Manager,David Craig,johnathon.serrano@bilearner.com,PL,Active,Part-Time,Zone C,Part-Time,Unk,,Sales,Wireline Construction,1954-09-05,AZ,Foreman,Male,72339,Other,Single,Fully Meets,1
2690,Joaquin,Cuevas,2022-04-12,2022-09-02,Area Sales Manager,Elizabeth Garrison,joaquin.cuevas@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Involuntary,Author hotel car care special organization.,Sales,Project Management - Con,14-04-1997,AZ,Field Project Manager,Male,28406,Black,Married,Fully Meets,4
2691,Soren,Downs,2019-01-02,,Area Sales Manager,Taylor Huerta,soren.downs@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,,Sales,General - Sga,29-11-1972,AL,Supervisor,Male,85311,Black,Widowed,Fully Meets,1
2692,Ralph,Stone,2020-08-01,2022-10-01,Area Sales Manager,Denise Adams,ralph.stone@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Voluntary,Hard way effort wear physical. Want between grow.,Sales,Underground,22-11-1997,TN,Foreman,Male,97985,White,Widowed,Fully Meets,4
2693,Malcolm,Rivas,2020-10-14,,Area Sales Manager,Ryan Flores,malcolm.rivas@bilearner.com,EW,Active,Part-Time,Zone C,Temporary,Unk,,Sales,General - Sga,26-09-1987,TN,Assistant,Male,52988,White,Married,Fully Meets,4
2694,Adam,Beltran,2023-05-26,2023-07-14,Area Sales Manager,Mackenzie Cole,adam.beltran@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Involuntary,Movie before ability. Seem watch deal center.,Sales,Engineers,15-12-1980,ID,Director,Male,16500,Black,Widowed,Fully Meets,4
2695,Isis,Ortega,2021-08-26,2022-11-25,Area Sales Manager,Emily Jones,isis.ortega@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Retirement,Offer performance arrive travel.,Sales,Underground,24-10-1960,ID,Laborer,Male,70237,Other,Married,Fully Meets,2
2696,Meadow,Delgado,2022-11-20,2023-02-08,Area Sales Manager,Chelsea Garcia,meadow.delgado@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Retirement,Top seem police tree against.,Sales,Project Management - Con,1953-09-03,ID,Manager,Male,18726,Other,Married,Fully Meets,4
2697,Benjamin,Goodman,2020-02-22,,Area Sales Manager,Jacob Simmons,benjamin.goodman@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Splicing,1964-08-02,NY,Laborer,Male,21341,White,Married,Fully Meets,1
2698,Jaycee,Alexander,2021-04-04,,Area Sales Manager,Samuel Phillips,jaycee.alexander@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,,Sales,Field Operations,1969-01-02,NY,Operator,Male,46549,Hispanic,Single,Fully Meets,4
2699,Cannon,Gray,2023-08-05,,Area Sales Manager,Stephen Burns,cannon.gray@bilearner.com,PL,Active,Contract,Zone C,Temporary,Unk,,Sales,Engineers,24-08-1985,WA,Engineer,Female,8797,Other,Married,Fully Meets,5
2700,Brynn,Kennedy,2023-01-10,2023-08-06,Administrative Assistant,Nicholas White,brynn.kennedy@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Resignation,Visit you let sort amount visit.,Sales,Project Management - Con,1992-01-09,MA,Manager,Female,20560,Other,Single,Fully Meets,4
2701,Branden,Ali,2019-04-19,,Administrative Assistant,Gregory Hill,branden.ali@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Sales,Field Operations,1959-06-09,MA,Controller,Female,11623,Black,Married,Fully Meets,5
2702,Sophie,Carrillo,2019-10-02,,Area Sales Manager,Anna Henry,sophie.carrillo@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unk,,Sales,Aerial,18-09-1962,MA,Foreman,Male,80318,Asian,Married,Fully Meets,2
2703,Saul,Shaw,2018-11-14,,Area Sales Manager,Jennifer Alvarez,saul.shaw@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,Unk,,Sales,General - Con,1986-07-04,AZ,Laborer,Male,37397,Other,Single,Fully Meets,5
2704,Isla,Mcdaniel,2020-01-27,2022-06-19,Area Sales Manager,Ashley Larson,isla.mcdaniel@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Voluntary,Mention adult treatment old play.,Sales,Field Operations,30-07-1998,AZ,Technician,Male,39020,Black,Widowed,Fully Meets,4
2705,Lea,Cantu,2018-11-04,,Area Sales Manager,Donna Hurst,lea.cantu@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Unk,,Sales,General - Con,24-10-2000,AZ,Supervisor,Female,57908,Hispanic,Divorced,Fully Meets,2
2706,Yadiel,Riggs,2018-12-13,2019-01-13,Area Sales Manager,Eric Byrd,yadiel.riggs@bilearner.com,NEL,Active,Part-Time,Zone A,Part-Time,Involuntary,Can last meet shake imagine he.,Sales,Field Operations,24-09-1975,NC,Electrician,Male,39922,Asian,Widowed,Fully Meets,2
2707,Annalise,Olsen,2022-11-28,,Area Sales Manager,Brianna Johnson,annalise.olsen@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,General - Con,20-08-1992,AL,Foreman,Male,95876,White,Married,Fully Meets,4
2708,Theodore,Castro,2022-06-08,2022-08-07,Area Sales Manager,Savannah Oconnell,theodore.castro@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Involuntary,After draw carry north federal region recently.,Sales,General - Con,31-07-1965,TN,Foreman,Male,47846,Asian,Married,Fully Meets,2
2709,Emily,Freeman,2022-04-03,,Area Sales Manager,Madison Kemp,emily.freeman@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Field Operations,28-01-1985,ID,Locator,Male,62350,Asian,Married,Fully Meets,2
2710,Madyson,Yates,2022-02-28,,Area Sales Manager,Julian Bowen,madyson.yates@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,Unk,,Sales,Field Operations,14-04-1994,ID,Manager,Male,45874,Black,Single,Fully Meets,5
2711,Rachel,Bowers,2021-08-19,,Area Sales Manager,Brittany Dickerson,rachel.bowers@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Unk,,Sales,Field Operations,1973-09-06,ID,Technician,Male,54605,Black,Divorced,Fully Meets,2
2712,Helen,Humphrey,2018-08-19,,Area Sales Manager,Richard Henry,helen.humphrey@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,General - Con,1992-08-07,NY,Foreman,Male,42080,Other,Married,Fully Meets,1
2713,Abagail,Villanueva,2019-10-15,,Area Sales Manager,Whitney Ross,abagail.villanueva@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Aerial,1997-09-02,NY,Foreman,Male,92148,Black,Married,Fully Meets,5
2714,Julie,Lloyd,2023-02-23,2023-04-20,Area Sales Manager,Keith Martinez,julie.lloyd@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Resignation,Break price parent seat natural whatever.,Sales,Field Operations,1972-11-07,WA,Tower Hand,Male,3780,Asian,Widowed,Fully Meets,1
2715,Alejandro,Wilkinson,2023-02-01,,Area Sales Manager,Robert Avery,alejandro.wilkinson@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Unk,,Sales,Field Operations,18-08-1995,WA,Manager,Female,44669,Asian,Divorced,Fully Meets,4
2716,Yadiel,Mata,2023-05-07,,Administrative Assistant,Jesse Torres,yadiel.mata@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Unk,,Sales,Executive,21-12-1969,MA,Ceo,Female,22894,Asian,Widowed,Fully Meets,2
2717,Colt,Sutton,2020-05-26,,Area Sales Manager,William Garner,colt.sutton@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Unk,,Sales,Field Operations,1995-05-11,MA,Supervisor,Male,77267,Black,Divorced,Fully Meets,1
2718,Madalyn,Prince,2022-02-09,,Area Sales Manager,Matthew Willis,madalyn.prince@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,Aerial,26-01-1999,AZ,Laborer,Male,91638,Other,Married,Fully Meets,5
2719,Clara,Stewart,2022-06-20,2023-03-23,Area Sales Manager,Monica Sims,clara.stewart@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Voluntary,Dinner teach cover later.,Sales,Finance & Accounting,1996-11-02,AZ,Intern,Male,35738,Hispanic,Divorced,Fully Meets,4
2720,Cheyenne,Herman,2022-01-08,2022-09-03,Area Sales Manager,Kathleen Hickman,cheyenne.herman@bilearner.com,PL,Active,Contract,Zone A,Temporary,Retirement,Debate want series success above.,Sales,Field Operations,13-08-1994,NC,Top Hand,Female,26500,Asian,Widowed,Fully Meets,4
2721,Emerson,Zavala,2020-03-01,,Area Sales Manager,Brendan Melendez,emerson.zavala@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Shop (Fleet),15-11-1981,NC,Manager,Male,6085,Hispanic,Married,Fully Meets,4
2722,Sawyer,Oneal,2020-10-05,,Area Sales Manager,Wendy Sullivan,sawyer.oneal@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,,Sales,General - Con,1979-02-12,AL,Technician,Male,15704,White,Single,Fully Meets,2
2723,Kyleigh,Mathis,2021-05-12,2022-07-01,Area Sales Manager,Ariel Davis,kyleigh.mathis@bilearner.com,SVG,Active,Part-Time,Zone C,Temporary,Voluntary,Another instead but house six make citizen.,Sales,Field Operations,17-03-1975,TN,Technician,Male,37293,White,Widowed,Fully Meets,2
2724,Maximus,Mcdowell,2023-01-01,2023-07-05,Area Sales Manager,Nicholas Robinson,maximus.mcdowell@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Involuntary,Game reach not save individual.,Sales,Catv,15-01-1943,ID,Foreman,Male,96396,Other,Divorced,Fully Meets,1
2725,Dean,Little,2019-11-18,,Area Sales Manager,Elaine Johnson,dean.little@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Unk,,Sales,Field Operations,21-07-1969,ID,Laborer,Male,25528,White,Single,Fully Meets,4
2726,Martin,Herrera,2021-05-12,2021-11-07,Area Sales Manager,Rachel White,martin.herrera@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Retirement,Vote yard sign address lead knowledge front.,Sales,Wireline Construction,23-02-1971,NY,Groundman,Male,20036,Asian,Single,Fully Meets,2
2727,Uriah,Briggs,2020-02-14,2021-12-21,Area Sales Manager,Sheri Valenzuela,uriah.briggs@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Resignation,Risk hundred social.,Sales,General - Con,1984-12-10,NY,Lineman,Male,83448,White,Divorced,Fully Meets,5
2728,Kianna,Little,2020-05-08,2023-03-28,Area Sales Manager,Brandon Perez,kianna.little@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Involuntary,World area thus attention start.,Sales,Splicing,1956-07-09,WA,Foreman,Male,16416,Hispanic,Single,Fully Meets,2
2729,David,Kirk,2018-12-10,,Area Sales Manager,Kathryn Kidd DVM,david.kirk@bilearner.com,NEL,Active,Part-Time,Zone B,Full-Time,Unk,,Sales,Engineers,1948-10-03,WA,Engineer,Female,83077,Hispanic,Divorced,Fully Meets,2
2730,Alexandra,Bryant,2021-12-08,,Area Sales Manager,Mario Moran,alexandra.bryant@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unk,,Sales,Underground,28-07-1967,VT,Operator,Female,23617,Hispanic,Single,Fully Meets,2
2731,Denzel,Jensen,2019-01-31,,Administrative Assistant,Brian Allen,denzel.jensen@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Unk,,Sales,General - Con,30-12-1949,MA,Technician,Female,24569,Other,Married,Fully Meets,1
2732,Fletcher,Maxwell,2022-08-31,2023-04-27,Area Sales Manager,Stephanie Jackson,fletcher.maxwell@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Retirement,Exactly fear as speech.,Sales,Shop (Fleet),1989-07-04,ME,Shop,Male,37938,Black,Single,Fully Meets,2
2733,Davian,Davis,2022-02-01,,Area Sales Manager,Rodney Robinson,davian.davis@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Unk,,Sales,General - Sga,1996-05-01,AZ,Administrator,Male,53746,Black,Single,Fully Meets,5
2734,Maxim,Mooney,2020-12-02,,Area Sales Manager,Alicia Mitchell,maxim.mooney@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unk,,Sales,General - Con,1948-03-12,AZ,Laborer,Female,51967,Black,Married,Fully Meets,4
2735,Santiago,Rosales,2020-10-16,,Area Sales Manager,Melissa Ray,santiago.rosales@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unk,,Sales,Field Operations,2001-10-04,NC,Groundman,Female,26584,Asian,Single,Fully Meets,2
2736,Zara,Werner,2020-05-27,,Area Sales Manager,Michael Garza,zara.werner@bilearner.com,BPC,Active,Contract,Zone A,Full-Time,Unk,,Sales,General - Con,13-02-1963,AL,Laborer,Male,2091,Other,Married,Fully Meets,5
2737,Darian,Hansen,2021-08-20,2021-10-09,Area Sales Manager,Victoria Padilla,darian.hansen@bilearner.com,CCDR,Active,Full-Time,Zone C,Temporary,Retirement,Music society money product next.,Sales,General - Con,26-05-1972,UT,Technician,Male,84906,Black,Married,Fully Meets,4
2738,Kaeden,Branch,2019-02-07,2019-03-25,Area Sales Manager,Spencer Larson,kaeden.branch@bilearner.com,SVG,Active,Full-Time,Zone C,Full-Time,Involuntary,Member success us future a song every.,Sales,Field Operations,23-09-1957,TN,Laborer,Male,86185,Hispanic,Married,Fully Meets,5
2739,Gabriel,Swanson,2021-02-18,2021-11-26,Area Sales Manager,Cynthia Martin,gabriel.swanson@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Resignation,Idea why card study body commercial.,Sales,General - Con,21-09-1944,ID,Technician,Male,82332,Black,Single,Fully Meets,4
2740,Madyson,Chapman,2022-12-02,,Area Sales Manager,Cody Hughes,madyson.chapman@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,General - Sga,25-09-1983,ID,Construction Manager,Male,34011,Black,Single,Fully Meets,1
2741,Kellen,Hill,2021-07-29,2022-05-05,Area Sales Manager,Ronald Mata,kellen.hill@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Resignation,Amount address then peace deep community own six.,Sales,Wireline Construction,27-10-1974,NY,Technician,Male,88627,Asian,Divorced,Fully Meets,4
2742,Samir,Gray,2022-04-23,2022-12-16,Area Sales Manager,Chad Boone,samir.gray@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Retirement,Thing stock near question mouth.,Sales,Field Operations,1991-09-10,NH,Foreman,Male,47497,Asian,Married,Fully Meets,2
2743,Stephanie,Hampton,2021-07-31,2022-04-07,Area Sales Manager,Carmen Wilson,stephanie.hampton@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Voluntary,Decade structure outside I world agent treat.,Sales,Field Operations,28-01-1982,WA,Top Hand,Male,16234,Black,Married,Fully Meets,4
2744,Walter,Mayo,2020-06-12,,Area Sales Manager,Paul Hernandez,walter.mayo@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Unk,,Sales,Field Operations,21-07-1954,VT,Laborer,Female,25145,Asian,Married,Fully Meets,4
2745,Harley,Greer,2019-01-25,,Area Sales Manager,John Ferguson,harley.greer@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unk,,Sales,Executive,29-04-2001,VA,Director,Female,71081,Hispanic,Divorced,Fully Meets,5
2746,Misael,Pratt,2020-10-24,2023-04-08,Administrative Assistant,Bailey Case,misael.pratt@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Involuntary,Art decade agreement bank.,Sales,Project Management - Con,17-05-1977,MA,Supervisor,Female,39119,Hispanic,Widowed,Fully Meets,5
2747,Sneha,Jhaveri,2018-08-18,2019-02-28,Production Technician I,Todd Gonzales,sneha.jhaveri@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Voluntary,Few attorney all campaign town reflect behavior.,Production       ,General - Con,23-11-1960,MA,Lineman,Female,2109,Hispanic,Married,Fully Meets,4
2748,Melinda,Saar-Beckles,2022-07-11,,Production Technician I,Deanna Kerr,melinda.saar-beckles@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Sga,15-06-1964,MA,Laborer,Female,1801,Hispanic,Widowed,Fully Meets,1
